Date,Country_Region,TargetValue
2020-02-08T00:00:00.000Z,Angola,0
2020-02-09T00:00:00.000Z,Angola,0
2020-02-10T00:00:00.000Z,Angola,0
2020-02-11T00:00:00.000Z,Angola,0
2020-02-12T00:00:00.000Z,Angola,0
2020-02-13T00:00:00.000Z,Angola,0
2020-02-14T00:00:00.000Z,Angola,0
2020-02-15T00:00:00.000Z,Angola,0
2020-02-16T00:00:00.000Z,Angola,0
2020-02-17T00:00:00.000Z,Angola,0
2020-02-18T00:00:00.000Z,Angola,0
2020-02-19T00:00:00.000Z,Angola,0
2020-02-20T00:00:00.000Z,Angola,0
2020-02-21T00:00:00.000Z,Angola,0
2020-02-22T00:00:00.000Z,Angola,0
2020-02-23T00:00:00.000Z,Angola,0
2020-02-24T00:00:00.000Z,Angola,0
2020-02-25T00:00:00.000Z,Angola,0
2020-02-26T00:00:00.000Z,Angola,0
2020-02-27T00:00:00.000Z,Angola,0
2020-02-28T00:00:00.000Z,Angola,0
2020-02-29T00:00:00.000Z,Angola,0
2020-03-01T00:00:00.000Z,Angola,0
2020-03-02T00:00:00.000Z,Angola,0
2020-03-03T00:00:00.000Z,Angola,0
2020-03-04T00:00:00.000Z,Angola,0
2020-03-05T00:00:00.000Z,Angola,0
2020-03-06T00:00:00.000Z,Angola,0
2020-03-07T00:00:00.000Z,Angola,0
2020-03-08T00:00:00.000Z,Angola,0
2020-03-09T00:00:00.000Z,Angola,0
2020-03-10T00:00:00.000Z,Angola,0
2020-03-11T00:00:00.000Z,Angola,0
2020-03-12T00:00:00.000Z,Angola,0
2020-03-13T00:00:00.000Z,Angola,0
2020-03-14T00:00:00.000Z,Angola,0
2020-03-15T00:00:00.000Z,Angola,0
2020-03-16T00:00:00.000Z,Angola,0
2020-03-17T00:00:00.000Z,Angola,0
2020-03-18T00:00:00.000Z,Angola,0
2020-03-19T00:00:00.000Z,Angola,0
2020-03-20T00:00:00.000Z,Angola,1
2020-03-21T00:00:00.000Z,Angola,1
2020-03-22T00:00:00.000Z,Angola,0
2020-03-23T00:00:00.000Z,Angola,1
2020-03-24T00:00:00.000Z,Angola,0
2020-03-25T00:00:00.000Z,Angola,0
2020-03-26T00:00:00.000Z,Angola,1
2020-03-27T00:00:00.000Z,Angola,0
2020-03-28T00:00:00.000Z,Angola,1
2020-03-29T00:00:00.000Z,Angola,2
2020-03-30T00:00:00.000Z,Angola,0
2020-03-31T00:00:00.000Z,Angola,0
2020-04-01T00:00:00.000Z,Angola,1
2020-04-02T00:00:00.000Z,Angola,0
2020-04-03T00:00:00.000Z,Angola,0
2020-04-04T00:00:00.000Z,Angola,2
2020-04-05T00:00:00.000Z,Angola,4
2020-04-06T00:00:00.000Z,Angola,2
2020-04-07T00:00:00.000Z,Angola,1
2020-04-08T00:00:00.000Z,Angola,2
2020-04-09T00:00:00.000Z,Angola,0
2020-04-10T00:00:00.000Z,Angola,0
2020-04-11T00:00:00.000Z,Angola,0
2020-04-12T00:00:00.000Z,Angola,0
2020-04-13T00:00:00.000Z,Angola,0
2020-04-14T00:00:00.000Z,Angola,0
2020-04-15T00:00:00.000Z,Angola,0
2020-04-16T00:00:00.000Z,Angola,0
2020-04-17T00:00:00.000Z,Angola,0
2020-04-18T00:00:00.000Z,Angola,5
2020-04-19T00:00:00.000Z,Angola,0
2020-04-20T00:00:00.000Z,Angola,0
2020-04-21T00:00:00.000Z,Angola,0
2020-04-22T00:00:00.000Z,Angola,1
2020-04-23T00:00:00.000Z,Angola,0
2020-04-24T00:00:00.000Z,Angola,0
2020-04-25T00:00:00.000Z,Angola,0
2020-04-26T00:00:00.000Z,Angola,1
2020-04-27T00:00:00.000Z,Angola,1
2020-04-28T00:00:00.000Z,Angola,0
2020-04-29T00:00:00.000Z,Angola,0
2020-04-30T00:00:00.000Z,Angola,0
2020-05-01T00:00:00.000Z,Angola,3
2020-05-02T00:00:00.000Z,Angola,5
2020-05-03T00:00:00.000Z,Angola,0
2020-05-04T00:00:00.000Z,Angola,0
2020-05-05T00:00:00.000Z,Angola,1
2020-05-06T00:00:00.000Z,Angola,0
2020-05-07T00:00:00.000Z,Angola,0
2020-05-08T00:00:00.000Z,Angola,7
2020-05-09T00:00:00.000Z,Angola,0
2020-05-10T00:00:00.000Z,Angola,2
2020-05-11T00:00:00.000Z,Angola,0
2020-05-12T00:00:00.000Z,Angola,0
2020-05-13T00:00:00.000Z,Angola,0
2020-05-14T00:00:00.000Z,Angola,3
2020-05-15T00:00:00.000Z,Angola,0
2020-05-16T00:00:00.000Z,Angola,0
2020-05-17T00:00:00.000Z,Angola,0
2020-05-18T00:00:00.000Z,Angola,2
2020-05-19T00:00:00.000Z,Angola,2
2020-05-20T00:00:00.000Z,Angola,0
2020-05-21T00:00:00.000Z,Angola,6
2020-05-22T00:00:00.000Z,Angola,2
2020-05-23T00:00:00.000Z,Angola,1
2020-05-24T00:00:00.000Z,Angola,8
2020-05-25T00:00:00.000Z,Angola,1
2020-05-26T00:00:00.000Z,Angola,0
2020-05-27T00:00:00.000Z,Angola,1
2020-05-28T00:00:00.000Z,Angola,3
2020-05-29T00:00:00.000Z,Angola,7
2020-05-30T00:00:00.000Z,Angola,3
2020-05-31T00:00:00.000Z,Angola,2
2020-06-01T00:00:00.000Z,Angola,0
2020-06-02T00:00:00.000Z,Angola,0
2020-06-03T00:00:00.000Z,Angola,0
2020-06-04T00:00:00.000Z,Angola,0
2020-06-05T00:00:00.000Z,Angola,0
2020-06-06T00:00:00.000Z,Angola,2
2020-06-07T00:00:00.000Z,Angola,3
2020-06-08T00:00:00.000Z,Angola,1
2020-06-09T00:00:00.000Z,Angola,4
2020-06-10T00:00:00.000Z,Angola,17
2020-01-23T00:00:00.000Z,Antigua and Barbuda,0
2020-01-24T00:00:00.000Z,Antigua and Barbuda,0
2020-01-25T00:00:00.000Z,Antigua and Barbuda,0
2020-01-26T00:00:00.000Z,Antigua and Barbuda,0
2020-01-27T00:00:00.000Z,Antigua and Barbuda,0
2020-01-28T00:00:00.000Z,Antigua and Barbuda,0
2020-01-29T00:00:00.000Z,Antigua and Barbuda,0
2020-01-30T00:00:00.000Z,Antigua and Barbuda,0
2020-01-31T00:00:00.000Z,Antigua and Barbuda,0
2020-02-01T00:00:00.000Z,Antigua and Barbuda,0
2020-02-02T00:00:00.000Z,Antigua and Barbuda,0
2020-02-03T00:00:00.000Z,Antigua and Barbuda,0
2020-02-04T00:00:00.000Z,Antigua and Barbuda,0
2020-02-05T00:00:00.000Z,Antigua and Barbuda,0
2020-02-06T00:00:00.000Z,Antigua and Barbuda,0
2020-02-07T00:00:00.000Z,Antigua and Barbuda,0
2020-02-08T00:00:00.000Z,Antigua and Barbuda,0
2020-02-09T00:00:00.000Z,Antigua and Barbuda,0
2020-02-10T00:00:00.000Z,Antigua and Barbuda,0
2020-02-11T00:00:00.000Z,Antigua and Barbuda,0
2020-02-12T00:00:00.000Z,Antigua and Barbuda,0
2020-02-13T00:00:00.000Z,Antigua and Barbuda,0
2020-02-14T00:00:00.000Z,Antigua and Barbuda,0
2020-02-15T00:00:00.000Z,Antigua and Barbuda,0
2020-02-16T00:00:00.000Z,Antigua and Barbuda,0
2020-02-17T00:00:00.000Z,Antigua and Barbuda,0
2020-02-18T00:00:00.000Z,Antigua and Barbuda,0
2020-02-19T00:00:00.000Z,Antigua and Barbuda,0
2020-02-20T00:00:00.000Z,Antigua and Barbuda,0
2020-02-21T00:00:00.000Z,Antigua and Barbuda,0
2020-02-22T00:00:00.000Z,Antigua and Barbuda,0
2020-02-23T00:00:00.000Z,Antigua and Barbuda,0
2020-02-24T00:00:00.000Z,Antigua and Barbuda,0
2020-02-25T00:00:00.000Z,Antigua and Barbuda,0
2020-02-26T00:00:00.000Z,Antigua and Barbuda,0
2020-02-27T00:00:00.000Z,Antigua and Barbuda,0
2020-02-28T00:00:00.000Z,Antigua and Barbuda,0
2020-02-29T00:00:00.000Z,Antigua and Barbuda,0
2020-03-01T00:00:00.000Z,Antigua and Barbuda,0
2020-03-02T00:00:00.000Z,Antigua and Barbuda,0
2020-03-03T00:00:00.000Z,Antigua and Barbuda,0
2020-03-04T00:00:00.000Z,Antigua and Barbuda,0
2020-03-05T00:00:00.000Z,Antigua and Barbuda,0
2020-03-06T00:00:00.000Z,Antigua and Barbuda,0
2020-03-07T00:00:00.000Z,Antigua and Barbuda,0
2020-03-08T00:00:00.000Z,Antigua and Barbuda,0
2020-03-09T00:00:00.000Z,Antigua and Barbuda,0
2020-03-10T00:00:00.000Z,Antigua and Barbuda,0
2020-03-11T00:00:00.000Z,Antigua and Barbuda,0
2020-03-12T00:00:00.000Z,Antigua and Barbuda,0
2020-03-13T00:00:00.000Z,Antigua and Barbuda,1
2020-03-14T00:00:00.000Z,Antigua and Barbuda,0
2020-03-15T00:00:00.000Z,Antigua and Barbuda,0
2020-03-16T00:00:00.000Z,Antigua and Barbuda,0
2020-03-17T00:00:00.000Z,Antigua and Barbuda,0
2020-03-18T00:00:00.000Z,Antigua and Barbuda,0
2020-03-19T00:00:00.000Z,Antigua and Barbuda,0
2020-03-20T00:00:00.000Z,Antigua and Barbuda,0
2020-03-21T00:00:00.000Z,Antigua and Barbuda,0
2020-03-22T00:00:00.000Z,Antigua and Barbuda,0
2020-03-23T00:00:00.000Z,Antigua and Barbuda,2
2020-03-24T00:00:00.000Z,Antigua and Barbuda,0
2020-03-25T00:00:00.000Z,Antigua and Barbuda,0
2020-03-26T00:00:00.000Z,Antigua and Barbuda,4
2020-03-27T00:00:00.000Z,Antigua and Barbuda,0
2020-03-28T00:00:00.000Z,Antigua and Barbuda,0
2020-03-29T00:00:00.000Z,Antigua and Barbuda,0
2020-03-30T00:00:00.000Z,Antigua and Barbuda,0
2020-03-31T00:00:00.000Z,Antigua and Barbuda,0
2020-04-01T00:00:00.000Z,Antigua and Barbuda,0
2020-04-02T00:00:00.000Z,Antigua and Barbuda,2
2020-04-03T00:00:00.000Z,Antigua and Barbuda,6
2020-04-04T00:00:00.000Z,Antigua and Barbuda,0
2020-04-05T00:00:00.000Z,Antigua and Barbuda,0
2020-04-06T00:00:00.000Z,Antigua and Barbuda,0
2020-04-07T00:00:00.000Z,Antigua and Barbuda,4
2020-04-08T00:00:00.000Z,Antigua and Barbuda,0
2020-04-09T00:00:00.000Z,Antigua and Barbuda,0
2020-04-10T00:00:00.000Z,Antigua and Barbuda,0
2020-04-11T00:00:00.000Z,Antigua and Barbuda,2
2020-04-12T00:00:00.000Z,Antigua and Barbuda,0
2020-04-13T00:00:00.000Z,Antigua and Barbuda,2
2020-04-14T00:00:00.000Z,Antigua and Barbuda,0
2020-04-15T00:00:00.000Z,Antigua and Barbuda,0
2020-04-16T00:00:00.000Z,Antigua and Barbuda,0
2020-04-17T00:00:00.000Z,Antigua and Barbuda,0
2020-04-18T00:00:00.000Z,Antigua and Barbuda,0
2020-04-19T00:00:00.000Z,Antigua and Barbuda,0
2020-04-20T00:00:00.000Z,Antigua and Barbuda,0
2020-04-21T00:00:00.000Z,Antigua and Barbuda,0
2020-04-22T00:00:00.000Z,Antigua and Barbuda,1
2020-04-23T00:00:00.000Z,Antigua and Barbuda,0
2020-04-24T00:00:00.000Z,Antigua and Barbuda,0
2020-04-25T00:00:00.000Z,Antigua and Barbuda,0
2020-04-26T00:00:00.000Z,Antigua and Barbuda,0
2020-04-27T00:00:00.000Z,Antigua and Barbuda,0
2020-04-28T00:00:00.000Z,Antigua and Barbuda,0
2020-04-29T00:00:00.000Z,Antigua and Barbuda,0
2020-04-30T00:00:00.000Z,Antigua and Barbuda,0
2020-05-01T00:00:00.000Z,Antigua and Barbuda,1
2020-05-02T00:00:00.000Z,Antigua and Barbuda,0
2020-05-03T00:00:00.000Z,Antigua and Barbuda,0
2020-05-04T00:00:00.000Z,Antigua and Barbuda,0
2020-05-05T00:00:00.000Z,Antigua and Barbuda,0
2020-05-06T00:00:00.000Z,Antigua and Barbuda,0
2020-05-07T00:00:00.000Z,Antigua and Barbuda,0
2020-05-08T00:00:00.000Z,Antigua and Barbuda,0
2020-05-09T00:00:00.000Z,Antigua and Barbuda,0
2020-05-10T00:00:00.000Z,Antigua and Barbuda,0
2020-05-11T00:00:00.000Z,Antigua and Barbuda,0
2020-05-12T00:00:00.000Z,Antigua and Barbuda,0
2020-05-13T00:00:00.000Z,Antigua and Barbuda,0
2020-05-14T00:00:00.000Z,Antigua and Barbuda,0
2020-05-15T00:00:00.000Z,Antigua and Barbuda,0
2020-05-16T00:00:00.000Z,Antigua and Barbuda,0
2020-05-17T00:00:00.000Z,Antigua and Barbuda,0
2020-05-18T00:00:00.000Z,Antigua and Barbuda,0
2020-05-19T00:00:00.000Z,Antigua and Barbuda,0
2020-05-20T00:00:00.000Z,Antigua and Barbuda,0
2020-05-21T00:00:00.000Z,Antigua and Barbuda,0
2020-05-22T00:00:00.000Z,Antigua and Barbuda,0
2020-05-23T00:00:00.000Z,Antigua and Barbuda,0
2020-05-24T00:00:00.000Z,Antigua and Barbuda,0
2020-05-25T00:00:00.000Z,Antigua and Barbuda,0
2020-05-26T00:00:00.000Z,Antigua and Barbuda,0
2020-05-27T00:00:00.000Z,Antigua and Barbuda,0
2020-05-28T00:00:00.000Z,Antigua and Barbuda,0
2020-05-29T00:00:00.000Z,Antigua and Barbuda,0
2020-05-30T00:00:00.000Z,Antigua and Barbuda,0
2020-05-31T00:00:00.000Z,Antigua and Barbuda,1
2020-06-01T00:00:00.000Z,Antigua and Barbuda,0
2020-06-02T00:00:00.000Z,Antigua and Barbuda,0
2020-06-03T00:00:00.000Z,Antigua and Barbuda,0
2020-06-04T00:00:00.000Z,Antigua and Barbuda,0
2020-06-05T00:00:00.000Z,Antigua and Barbuda,0
2020-06-06T00:00:00.000Z,Antigua and Barbuda,0
2020-06-07T00:00:00.000Z,Antigua and Barbuda,0
2020-06-08T00:00:00.000Z,Antigua and Barbuda,0
2020-06-09T00:00:00.000Z,Antigua and Barbuda,0
2020-06-10T00:00:00.000Z,Antigua and Barbuda,0
2020-01-23T00:00:00.000Z,Argentina,0
2020-01-24T00:00:00.000Z,Argentina,0
2020-01-25T00:00:00.000Z,Argentina,0
2020-01-26T00:00:00.000Z,Argentina,0
2020-01-27T00:00:00.000Z,Argentina,0
2020-01-28T00:00:00.000Z,Argentina,0
2020-01-29T00:00:00.000Z,Argentina,0
2020-01-30T00:00:00.000Z,Argentina,0
2020-01-31T00:00:00.000Z,Argentina,0
2020-02-01T00:00:00.000Z,Argentina,0
2020-02-02T00:00:00.000Z,Argentina,0
2020-02-03T00:00:00.000Z,Argentina,0
2020-02-04T00:00:00.000Z,Argentina,0
2020-02-05T00:00:00.000Z,Argentina,0
2020-02-06T00:00:00.000Z,Argentina,0
2020-02-07T00:00:00.000Z,Argentina,0
2020-02-08T00:00:00.000Z,Argentina,0
2020-02-09T00:00:00.000Z,Argentina,0
2020-02-10T00:00:00.000Z,Argentina,0
2020-02-11T00:00:00.000Z,Argentina,0
2020-02-12T00:00:00.000Z,Argentina,0
2020-02-13T00:00:00.000Z,Argentina,0
2020-02-14T00:00:00.000Z,Argentina,0
2020-02-15T00:00:00.000Z,Argentina,0
2020-02-16T00:00:00.000Z,Argentina,0
2020-02-17T00:00:00.000Z,Argentina,0
2020-02-18T00:00:00.000Z,Argentina,0
2020-02-19T00:00:00.000Z,Argentina,0
2020-02-20T00:00:00.000Z,Argentina,0
2020-02-21T00:00:00.000Z,Argentina,0
2020-02-22T00:00:00.000Z,Argentina,0
2020-02-23T00:00:00.000Z,Argentina,0
2020-02-24T00:00:00.000Z,Argentina,0
2020-02-25T00:00:00.000Z,Argentina,0
2020-02-26T00:00:00.000Z,Argentina,0
2020-02-27T00:00:00.000Z,Argentina,0
2020-02-28T00:00:00.000Z,Argentina,0
2020-02-29T00:00:00.000Z,Argentina,0
2020-03-01T00:00:00.000Z,Argentina,0
2020-03-02T00:00:00.000Z,Argentina,0
2020-03-03T00:00:00.000Z,Argentina,1
2020-03-04T00:00:00.000Z,Argentina,0
2020-03-05T00:00:00.000Z,Argentina,0
2020-03-06T00:00:00.000Z,Argentina,1
2020-03-07T00:00:00.000Z,Argentina,6
2020-03-08T00:00:00.000Z,Argentina,4
2020-03-09T00:00:00.000Z,Argentina,0
2020-03-10T00:00:00.000Z,Argentina,5
2020-03-11T00:00:00.000Z,Argentina,2
2020-03-12T00:00:00.000Z,Argentina,0
2020-03-13T00:00:00.000Z,Argentina,12
2020-03-14T00:00:00.000Z,Argentina,3
2020-03-15T00:00:00.000Z,Argentina,11
2020-03-16T00:00:00.000Z,Argentina,11
2020-03-17T00:00:00.000Z,Argentina,12
2020-03-18T00:00:00.000Z,Argentina,11
2020-03-19T00:00:00.000Z,Argentina,18
2020-03-20T00:00:00.000Z,Argentina,31
2020-03-21T00:00:00.000Z,Argentina,30
2020-03-22T00:00:00.000Z,Argentina,108
2020-03-23T00:00:00.000Z,Argentina,35
2020-03-24T00:00:00.000Z,Argentina,86
2020-03-25T00:00:00.000Z,Argentina,0
2020-03-26T00:00:00.000Z,Argentina,115
2020-03-27T00:00:00.000Z,Argentina,87
2020-03-28T00:00:00.000Z,Argentina,101
2020-03-29T00:00:00.000Z,Argentina,55
2020-03-30T00:00:00.000Z,Argentina,75
2020-03-31T00:00:00.000Z,Argentina,234
2020-04-01T00:00:00.000Z,Argentina,0
2020-04-02T00:00:00.000Z,Argentina,79
2020-04-03T00:00:00.000Z,Argentina,132
2020-04-04T00:00:00.000Z,Argentina,186
2020-04-05T00:00:00.000Z,Argentina,0
2020-04-06T00:00:00.000Z,Argentina,103
2020-04-07T00:00:00.000Z,Argentina,74
2020-04-08T00:00:00.000Z,Argentina,87
2020-04-09T00:00:00.000Z,Argentina,80
2020-04-10T00:00:00.000Z,Argentina,180
2020-04-11T00:00:00.000Z,Argentina,0
2020-04-12T00:00:00.000Z,Argentina,167
2020-04-13T00:00:00.000Z,Argentina,66
2020-04-14T00:00:00.000Z,Argentina,69
2020-04-15T00:00:00.000Z,Argentina,166
2020-04-16T00:00:00.000Z,Argentina,128
2020-04-17T00:00:00.000Z,Argentina,98
2020-04-18T00:00:00.000Z,Argentina,89
2020-04-19T00:00:00.000Z,Argentina,81
2020-04-20T00:00:00.000Z,Argentina,102
2020-04-21T00:00:00.000Z,Argentina,90
2020-04-22T00:00:00.000Z,Argentina,113
2020-04-23T00:00:00.000Z,Argentina,291
2020-04-24T00:00:00.000Z,Argentina,172
2020-04-25T00:00:00.000Z,Argentina,173
2020-04-26T00:00:00.000Z,Argentina,112
2020-04-27T00:00:00.000Z,Argentina,111
2020-04-28T00:00:00.000Z,Argentina,124
2020-04-29T00:00:00.000Z,Argentina,158
2020-04-30T00:00:00.000Z,Argentina,143
2020-05-01T00:00:00.000Z,Argentina,104
2020-05-02T00:00:00.000Z,Argentina,149
2020-05-03T00:00:00.000Z,Argentina,102
2020-05-04T00:00:00.000Z,Argentina,104
2020-05-05T00:00:00.000Z,Argentina,133
2020-05-06T00:00:00.000Z,Argentina,188
2020-05-07T00:00:00.000Z,Argentina,163
2020-05-08T00:00:00.000Z,Argentina,240
2020-05-09T00:00:00.000Z,Argentina,165
2020-05-10T00:00:00.000Z,Argentina,258
2020-05-11T00:00:00.000Z,Argentina,244
2020-05-12T00:00:00.000Z,Argentina,285
2020-05-13T00:00:00.000Z,Argentina,316
2020-05-14T00:00:00.000Z,Argentina,255
2020-05-15T00:00:00.000Z,Argentina,345
2020-05-16T00:00:00.000Z,Argentina,326
2020-05-17T00:00:00.000Z,Argentina,263
2020-05-18T00:00:00.000Z,Argentina,303
2020-05-19T00:00:00.000Z,Argentina,438
2020-05-20T00:00:00.000Z,Argentina,474
2020-05-21T00:00:00.000Z,Argentina,648
2020-05-22T00:00:00.000Z,Argentina,718
2020-05-23T00:00:00.000Z,Argentina,704
2020-05-24T00:00:00.000Z,Argentina,723
2020-05-25T00:00:00.000Z,Argentina,552
2020-05-26T00:00:00.000Z,Argentina,600
2020-05-27T00:00:00.000Z,Argentina,705
2020-05-28T00:00:00.000Z,Argentina,769
2020-05-29T00:00:00.000Z,Argentina,717
2020-05-30T00:00:00.000Z,Argentina,795
2020-05-31T00:00:00.000Z,Argentina,637
2020-06-01T00:00:00.000Z,Argentina,564
2020-06-02T00:00:00.000Z,Argentina,904
2020-06-03T00:00:00.000Z,Argentina,949
2020-06-04T00:00:00.000Z,Argentina,929
2020-06-05T00:00:00.000Z,Argentina,840
2020-06-06T00:00:00.000Z,Argentina,983
2020-06-07T00:00:00.000Z,Argentina,774
2020-06-08T00:00:00.000Z,Argentina,826
2020-06-09T00:00:00.000Z,Argentina,1141
2020-06-10T00:00:00.000Z,Argentina,1226
2020-01-23T00:00:00.000Z,Armenia,0
2020-01-24T00:00:00.000Z,Armenia,0
2020-01-25T00:00:00.000Z,Armenia,0
2020-01-26T00:00:00.000Z,Armenia,0
2020-01-27T00:00:00.000Z,Armenia,0
2020-01-28T00:00:00.000Z,Armenia,0
2020-01-29T00:00:00.000Z,Armenia,0
2020-01-30T00:00:00.000Z,Armenia,0
2020-01-31T00:00:00.000Z,Armenia,0
2020-02-01T00:00:00.000Z,Armenia,0
2020-02-02T00:00:00.000Z,Armenia,0
2020-02-03T00:00:00.000Z,Armenia,0
2020-02-04T00:00:00.000Z,Armenia,0
2020-02-05T00:00:00.000Z,Armenia,0
2020-02-06T00:00:00.000Z,Armenia,0
2020-02-07T00:00:00.000Z,Armenia,0
2020-02-08T00:00:00.000Z,Armenia,0
2020-02-09T00:00:00.000Z,Armenia,0
2020-02-10T00:00:00.000Z,Armenia,0
2020-02-11T00:00:00.000Z,Armenia,0
2020-02-12T00:00:00.000Z,Armenia,0
2020-02-13T00:00:00.000Z,Armenia,0
2020-02-14T00:00:00.000Z,Armenia,0
2020-02-15T00:00:00.000Z,Armenia,0
2020-02-16T00:00:00.000Z,Armenia,0
2020-02-17T00:00:00.000Z,Armenia,0
2020-02-18T00:00:00.000Z,Armenia,0
2020-02-19T00:00:00.000Z,Armenia,0
2020-02-20T00:00:00.000Z,Armenia,0
2020-02-21T00:00:00.000Z,Armenia,0
2020-02-22T00:00:00.000Z,Armenia,0
2020-02-23T00:00:00.000Z,Armenia,0
2020-02-24T00:00:00.000Z,Armenia,0
2020-02-25T00:00:00.000Z,Armenia,0
2020-02-26T00:00:00.000Z,Armenia,0
2020-02-27T00:00:00.000Z,Armenia,0
2020-02-28T00:00:00.000Z,Armenia,0
2020-02-29T00:00:00.000Z,Armenia,0
2020-03-01T00:00:00.000Z,Armenia,1
2020-03-02T00:00:00.000Z,Armenia,0
2020-03-03T00:00:00.000Z,Armenia,0
2020-03-04T00:00:00.000Z,Armenia,0
2020-03-05T00:00:00.000Z,Armenia,0
2020-03-06T00:00:00.000Z,Armenia,0
2020-03-07T00:00:00.000Z,Armenia,0
2020-03-08T00:00:00.000Z,Armenia,0
2020-03-09T00:00:00.000Z,Armenia,0
2020-03-10T00:00:00.000Z,Armenia,0
2020-03-11T00:00:00.000Z,Armenia,0
2020-03-12T00:00:00.000Z,Armenia,3
2020-03-13T00:00:00.000Z,Armenia,4
2020-03-14T00:00:00.000Z,Armenia,10
2020-03-15T00:00:00.000Z,Armenia,8
2020-03-16T00:00:00.000Z,Armenia,26
2020-03-17T00:00:00.000Z,Armenia,26
2020-03-18T00:00:00.000Z,Armenia,6
2020-03-19T00:00:00.000Z,Armenia,31
2020-03-20T00:00:00.000Z,Armenia,21
2020-03-21T00:00:00.000Z,Armenia,24
2020-03-22T00:00:00.000Z,Armenia,34
2020-03-23T00:00:00.000Z,Armenia,41
2020-03-24T00:00:00.000Z,Armenia,14
2020-03-25T00:00:00.000Z,Armenia,16
2020-03-26T00:00:00.000Z,Armenia,25
2020-03-27T00:00:00.000Z,Armenia,39
2020-03-28T00:00:00.000Z,Armenia,78
2020-03-29T00:00:00.000Z,Armenia,17
2020-03-30T00:00:00.000Z,Armenia,58
2020-03-31T00:00:00.000Z,Armenia,50
2020-04-01T00:00:00.000Z,Armenia,39
2020-04-02T00:00:00.000Z,Armenia,92
2020-04-03T00:00:00.000Z,Armenia,73
2020-04-04T00:00:00.000Z,Armenia,34
2020-04-05T00:00:00.000Z,Armenia,52
2020-04-06T00:00:00.000Z,Armenia,11
2020-04-07T00:00:00.000Z,Armenia,20
2020-04-08T00:00:00.000Z,Armenia,28
2020-04-09T00:00:00.000Z,Armenia,40
2020-04-10T00:00:00.000Z,Armenia,16
2020-04-11T00:00:00.000Z,Armenia,30
2020-04-12T00:00:00.000Z,Armenia,46
2020-04-13T00:00:00.000Z,Armenia,26
2020-04-14T00:00:00.000Z,Armenia,28
2020-04-15T00:00:00.000Z,Armenia,44
2020-04-16T00:00:00.000Z,Armenia,48
2020-04-17T00:00:00.000Z,Armenia,42
2020-04-18T00:00:00.000Z,Armenia,47
2020-04-19T00:00:00.000Z,Armenia,43
2020-04-20T00:00:00.000Z,Armenia,48
2020-04-21T00:00:00.000Z,Armenia,62
2020-04-22T00:00:00.000Z,Armenia,72
2020-04-23T00:00:00.000Z,Armenia,50
2020-04-24T00:00:00.000Z,Armenia,73
2020-04-25T00:00:00.000Z,Armenia,81
2020-04-26T00:00:00.000Z,Armenia,69
2020-04-27T00:00:00.000Z,Armenia,62
2020-04-28T00:00:00.000Z,Armenia,59
2020-04-29T00:00:00.000Z,Armenia,65
2020-04-30T00:00:00.000Z,Armenia,134
2020-05-01T00:00:00.000Z,Armenia,82
2020-05-02T00:00:00.000Z,Armenia,125
2020-05-03T00:00:00.000Z,Armenia,113
2020-05-04T00:00:00.000Z,Armenia,121
2020-05-05T00:00:00.000Z,Armenia,112
2020-05-06T00:00:00.000Z,Armenia,163
2020-05-07T00:00:00.000Z,Armenia,102
2020-05-08T00:00:00.000Z,Armenia,145
2020-05-09T00:00:00.000Z,Armenia,146
2020-05-10T00:00:00.000Z,Armenia,138
2020-05-11T00:00:00.000Z,Armenia,79
2020-05-12T00:00:00.000Z,Armenia,146
2020-05-13T00:00:00.000Z,Armenia,180
2020-05-14T00:00:00.000Z,Armenia,142
2020-05-15T00:00:00.000Z,Armenia,184
2020-05-16T00:00:00.000Z,Armenia,239
2020-05-17T00:00:00.000Z,Armenia,189
2020-05-18T00:00:00.000Z,Armenia,351
2020-05-19T00:00:00.000Z,Armenia,218
2020-05-20T00:00:00.000Z,Armenia,230
2020-05-21T00:00:00.000Z,Armenia,335
2020-05-22T00:00:00.000Z,Armenia,322
2020-05-23T00:00:00.000Z,Armenia,374
2020-05-24T00:00:00.000Z,Armenia,359
2020-05-25T00:00:00.000Z,Armenia,452
2020-05-26T00:00:00.000Z,Armenia,289
2020-05-27T00:00:00.000Z,Armenia,372
2020-05-28T00:00:00.000Z,Armenia,442
2020-05-29T00:00:00.000Z,Armenia,460
2020-05-30T00:00:00.000Z,Armenia,251
2020-05-31T00:00:00.000Z,Armenia,355
2020-06-01T00:00:00.000Z,Armenia,210
2020-06-02T00:00:00.000Z,Armenia,517
2020-06-03T00:00:00.000Z,Armenia,515
2020-06-04T00:00:00.000Z,Armenia,697
2020-06-05T00:00:00.000Z,Armenia,596
2020-06-06T00:00:00.000Z,Armenia,547
2020-06-07T00:00:00.000Z,Armenia,766
2020-06-08T00:00:00.000Z,Armenia,195
2020-06-09T00:00:00.000Z,Armenia,350
2020-06-10T00:00:00.000Z,Armenia,428
2020-01-23T00:00:00.000Z,Australia,0
2020-01-24T00:00:00.000Z,Australia,0
2020-01-25T00:00:00.000Z,Australia,0
2020-01-26T00:00:00.000Z,Australia,4
2020-01-27T00:00:00.000Z,Australia,1
2020-01-28T00:00:00.000Z,Australia,0
2020-01-29T00:00:00.000Z,Australia,1
2020-01-30T00:00:00.000Z,Australia,3
2020-01-31T00:00:00.000Z,Australia,0
