Date,Province_State,TargetValue
2020-02-10T00:00:00.000Z,California,0
2020-02-11T00:00:00.000Z,California,0
2020-02-12T00:00:00.000Z,California,0
2020-02-13T00:00:00.000Z,California,0
2020-02-14T00:00:00.000Z,California,0
2020-02-15T00:00:00.000Z,California,0
2020-02-16T00:00:00.000Z,California,0
2020-02-17T00:00:00.000Z,California,0
2020-02-18T00:00:00.000Z,California,0
2020-02-19T00:00:00.000Z,California,0
2020-02-20T00:00:00.000Z,California,0
2020-02-21T00:00:00.000Z,California,0
2020-02-22T00:00:00.000Z,California,0
2020-02-23T00:00:00.000Z,California,0
2020-02-24T00:00:00.000Z,California,0
2020-02-25T00:00:00.000Z,California,0
2020-02-26T00:00:00.000Z,California,0
2020-02-27T00:00:00.000Z,California,0
2020-02-28T00:00:00.000Z,California,0
2020-02-29T00:00:00.000Z,California,0
2020-03-01T00:00:00.000Z,California,0
2020-03-02T00:00:00.000Z,California,0
2020-03-03T00:00:00.000Z,California,0
2020-03-04T00:00:00.000Z,California,0
2020-03-05T00:00:00.000Z,California,0
2020-03-06T00:00:00.000Z,California,0
2020-03-07T00:00:00.000Z,California,0
2020-03-08T00:00:00.000Z,California,0
2020-03-09T00:00:00.000Z,California,0
2020-03-10T00:00:00.000Z,California,144
2020-03-11T00:00:00.000Z,California,33
2020-03-12T00:00:00.000Z,California,44
2020-03-13T00:00:00.000Z,California,61
2020-03-14T00:00:00.000Z,California,58
2020-03-15T00:00:00.000Z,California,86
2020-03-16T00:00:00.000Z,California,131
2020-03-17T00:00:00.000Z,California,141
2020-03-18T00:00:00.000Z,California,53
2020-03-19T00:00:00.000Z,California,201
2020-03-20T00:00:00.000Z,California,225
2020-03-21T00:00:00.000Z,California,187
2020-03-22T00:00:00.000Z,California,282
2020-03-23T00:00:00.000Z,California,462
2020-03-24T00:00:00.000Z,California,430
2020-03-25T00:00:00.000Z,California,460
2020-03-26T00:00:00.000Z,California,901
2020-03-27T00:00:00.000Z,California,758
2020-03-28T00:00:00.000Z,California,438
2020-03-29T00:00:00.000Z,California,757
2020-03-30T00:00:00.000Z,California,1286
2020-03-31T00:00:00.000Z,California,1072
2020-04-01T00:00:00.000Z,California,1189
2020-04-02T00:00:00.000Z,California,1374
2020-04-03T00:00:00.000Z,California,1231
2020-04-04T00:00:00.000Z,California,833
2020-04-05T00:00:00.000Z,California,2197
2020-04-06T00:00:00.000Z,California,985
2020-04-07T00:00:00.000Z,California,1332
2020-04-08T00:00:00.000Z,California,1546
2020-04-09T00:00:00.000Z,California,813
2020-04-10T00:00:00.000Z,California,1371
2020-04-11T00:00:00.000Z,California,625
2020-04-12T00:00:00.000Z,California,1089
2020-04-13T00:00:00.000Z,California,1136
2020-04-14T00:00:00.000Z,California,1425
2020-04-15T00:00:00.000Z,California,1330
2020-04-16T00:00:00.000Z,California,991
2020-04-17T00:00:00.000Z,California,1480
2020-04-18T00:00:00.000Z,California,1334
2020-04-19T00:00:00.000Z,California,940
2020-04-20T00:00:00.000Z,California,2255
2020-04-21T00:00:00.000Z,California,1779
2020-04-22T00:00:00.000Z,California,1879
2020-04-23T00:00:00.000Z,California,2217
2020-04-24T00:00:00.000Z,California,1794
2020-04-25T00:00:00.000Z,California,1013
2020-04-26T00:00:00.000Z,California,1190
2020-04-27T00:00:00.000Z,California,1408
2020-04-28T00:00:00.000Z,California,1198
2020-04-29T00:00:00.000Z,California,2583
2020-04-30T00:00:00.000Z,California,1383
2020-05-01T00:00:00.000Z,California,1896
2020-05-02T00:00:00.000Z,California,1321
2020-05-03T00:00:00.000Z,California,1556
2020-05-04T00:00:00.000Z,California,981
2020-05-05T00:00:00.000Z,California,2572
2020-05-06T00:00:00.000Z,California,2160
2020-05-07T00:00:00.000Z,California,1532
2020-05-08T00:00:00.000Z,California,1631
2020-05-09T00:00:00.000Z,California,2779
2020-05-10T00:00:00.000Z,California,1042
2020-05-11T00:00:00.000Z,California,1729
2020-05-12T00:00:00.000Z,California,1649
2020-05-13T00:00:00.000Z,California,1820
2020-05-14T00:00:00.000Z,California,2073
2020-05-15T00:00:00.000Z,California,1822
2020-05-16T00:00:00.000Z,California,2032
2020-05-17T00:00:00.000Z,California,1441
2020-05-18T00:00:00.000Z,California,1291
2020-05-19T00:00:00.000Z,California,2295
2020-05-20T00:00:00.000Z,California,2245
2020-05-21T00:00:00.000Z,California,2034
2020-05-22T00:00:00.000Z,California,2221
2020-05-23T00:00:00.000Z,California,2287
2020-05-24T00:00:00.000Z,California,1481
2020-05-25T00:00:00.000Z,California,2380
2020-05-26T00:00:00.000Z,California,2987
2020-05-27T00:00:00.000Z,California,1663
2020-05-28T00:00:00.000Z,California,2763
2020-05-29T00:00:00.000Z,California,2809
2020-05-30T00:00:00.000Z,California,3273
2020-05-31T00:00:00.000Z,California,2056
2020-06-01T00:00:00.000Z,California,2782
2020-06-02T00:00:00.000Z,California,2482
2020-06-03T00:00:00.000Z,California,2133
2020-06-04T00:00:00.000Z,California,2820
2020-06-05T00:00:00.000Z,California,3570
2020-06-06T00:00:00.000Z,California,2855
2020-06-07T00:00:00.000Z,California,2022
2020-06-08T00:00:00.000Z,California,3201
2020-06-09T00:00:00.000Z,California,2825
2020-06-10T00:00:00.000Z,California,3074
2020-01-23T00:00:00.000Z,Colorado,0
2020-01-24T00:00:00.000Z,Colorado,0
2020-01-25T00:00:00.000Z,Colorado,0
2020-01-26T00:00:00.000Z,Colorado,0
2020-01-27T00:00:00.000Z,Colorado,0
2020-01-28T00:00:00.000Z,Colorado,0
2020-01-29T00:00:00.000Z,Colorado,0
2020-01-30T00:00:00.000Z,Colorado,0
2020-01-31T00:00:00.000Z,Colorado,0
2020-02-01T00:00:00.000Z,Colorado,0
2020-02-02T00:00:00.000Z,Colorado,0
2020-02-03T00:00:00.000Z,Colorado,0
2020-02-04T00:00:00.000Z,Colorado,0
2020-02-05T00:00:00.000Z,Colorado,0
2020-02-06T00:00:00.000Z,Colorado,0
2020-02-07T00:00:00.000Z,Colorado,0
2020-02-08T00:00:00.000Z,Colorado,0
2020-02-09T00:00:00.000Z,Colorado,0
2020-02-10T00:00:00.000Z,Colorado,0
2020-02-11T00:00:00.000Z,Colorado,0
2020-02-12T00:00:00.000Z,Colorado,0
2020-02-13T00:00:00.000Z,Colorado,0
2020-02-14T00:00:00.000Z,Colorado,0
2020-02-15T00:00:00.000Z,Colorado,0
2020-02-16T00:00:00.000Z,Colorado,0
2020-02-17T00:00:00.000Z,Colorado,0
2020-02-18T00:00:00.000Z,Colorado,0
2020-02-19T00:00:00.000Z,Colorado,0
2020-02-20T00:00:00.000Z,Colorado,0
2020-02-21T00:00:00.000Z,Colorado,0
2020-02-22T00:00:00.000Z,Colorado,0
2020-02-23T00:00:00.000Z,Colorado,0
2020-02-24T00:00:00.000Z,Colorado,0
2020-02-25T00:00:00.000Z,Colorado,0
2020-02-26T00:00:00.000Z,Colorado,0
2020-02-27T00:00:00.000Z,Colorado,0
2020-02-28T00:00:00.000Z,Colorado,0
2020-02-29T00:00:00.000Z,Colorado,0
2020-03-01T00:00:00.000Z,Colorado,0
2020-03-02T00:00:00.000Z,Colorado,0
2020-03-03T00:00:00.000Z,Colorado,0
2020-03-04T00:00:00.000Z,Colorado,0
2020-03-05T00:00:00.000Z,Colorado,0
2020-03-06T00:00:00.000Z,Colorado,0
2020-03-07T00:00:00.000Z,Colorado,0
2020-03-08T00:00:00.000Z,Colorado,0
2020-03-09T00:00:00.000Z,Colorado,0
2020-03-10T00:00:00.000Z,Colorado,15
2020-03-11T00:00:00.000Z,Colorado,19
2020-03-12T00:00:00.000Z,Colorado,11
2020-03-13T00:00:00.000Z,Colorado,4
2020-03-14T00:00:00.000Z,Colorado,52
2020-03-15T00:00:00.000Z,Colorado,30
2020-03-16T00:00:00.000Z,Colorado,29
2020-03-17T00:00:00.000Z,Colorado,0
2020-03-18T00:00:00.000Z,Colorado,24
2020-03-19T00:00:00.000Z,Colorado,93
2020-03-20T00:00:00.000Z,Colorado,86
2020-03-21T00:00:00.000Z,Colorado,27
2020-03-22T00:00:00.000Z,Colorado,201
2020-03-23T00:00:00.000Z,Colorado,113
2020-03-24T00:00:00.000Z,Colorado,19
2020-03-25T00:00:00.000Z,Colorado,298
2020-03-26T00:00:00.000Z,Colorado,409
2020-03-27T00:00:00.000Z,Colorado,3
2020-03-28T00:00:00.000Z,Colorado,307
2020-03-29T00:00:00.000Z,Colorado,567
2020-03-30T00:00:00.000Z,Colorado,4
2020-03-31T00:00:00.000Z,Colorado,655
2020-04-01T00:00:00.000Z,Colorado,16
2020-04-02T00:00:00.000Z,Colorado,360
2020-04-03T00:00:00.000Z,Colorado,400
2020-04-04T00:00:00.000Z,Colorado,446
2020-04-05T00:00:00.000Z,Colorado,762
2020-04-06T00:00:00.000Z,Colorado,233
2020-04-07T00:00:00.000Z,Colorado,246
2020-04-08T00:00:00.000Z,Colorado,226
2020-04-09T00:00:00.000Z,Colorado,0
2020-04-10T00:00:00.000Z,Colorado,547
2020-04-11T00:00:00.000Z,Colorado,311
2020-04-12T00:00:00.000Z,Colorado,794
2020-04-13T00:00:00.000Z,Colorado,384
2020-04-14T00:00:00.000Z,Colorado,259
2020-04-15T00:00:00.000Z,Colorado,6
2020-04-16T00:00:00.000Z,Colorado,330
2020-04-17T00:00:00.000Z,Colorado,405
2020-04-18T00:00:00.000Z,Colorado,356
2020-04-19T00:00:00.000Z,Colorado,683
2020-04-20T00:00:00.000Z,Colorado,0
2020-04-21T00:00:00.000Z,Colorado,743
2020-04-22T00:00:00.000Z,Colorado,418
2020-04-23T00:00:00.000Z,Colorado,387
2020-04-24T00:00:00.000Z,Colorado,978
2020-04-25T00:00:00.000Z,Colorado,712
2020-04-26T00:00:00.000Z,Colorado,473
2020-04-27T00:00:00.000Z,Colorado,438
2020-04-28T00:00:00.000Z,Colorado,437
2020-04-29T00:00:00.000Z,Colorado,442
2020-04-30T00:00:00.000Z,Colorado,526
2020-05-01T00:00:00.000Z,Colorado,509
2020-05-02T00:00:00.000Z,Colorado,432
2020-05-03T00:00:00.000Z,Colorado,410
2020-05-04T00:00:00.000Z,Colorado,283
2020-05-05T00:00:00.000Z,Colorado,449
2020-05-06T00:00:00.000Z,Colorado,465
2020-05-07T00:00:00.000Z,Colorado,538
2020-05-08T00:00:00.000Z,Colorado,457
2020-05-09T00:00:00.000Z,Colorado,548
2020-05-10T00:00:00.000Z,Colorado,328
2020-05-11T00:00:00.000Z,Colorado,176
2020-05-12T00:00:00.000Z,Colorado,278
2020-05-13T00:00:00.000Z,Colorado,318
2020-05-14T00:00:00.000Z,Colorado,363
2020-05-15T00:00:00.000Z,Colorado,394
2020-05-16T00:00:00.000Z,Colorado,401
2020-05-17T00:00:00.000Z,Colorado,305
2020-05-18T00:00:00.000Z,Colorado,264
2020-05-19T00:00:00.000Z,Colorado,280
2020-05-20T00:00:00.000Z,Colorado,315
2020-05-21T00:00:00.000Z,Colorado,394
2020-05-22T00:00:00.000Z,Colorado,296
2020-05-23T00:00:00.000Z,Colorado,477
2020-05-24T00:00:00.000Z,Colorado,210
2020-05-25T00:00:00.000Z,Colorado,82
2020-05-26T00:00:00.000Z,Colorado,296
2020-05-27T00:00:00.000Z,Colorado,202
2020-05-28T00:00:00.000Z,Colorado,353
2020-05-29T00:00:00.000Z,Colorado,491
2020-05-30T00:00:00.000Z,Colorado,486
2020-05-31T00:00:00.000Z,Colorado,280
2020-06-01T00:00:00.000Z,Colorado,199
2020-06-02T00:00:00.000Z,Colorado,211
2020-06-03T00:00:00.000Z,Colorado,272
2020-06-04T00:00:00.000Z,Colorado,300
2020-06-05T00:00:00.000Z,Colorado,255
2020-06-06T00:00:00.000Z,Colorado,233
2020-06-07T00:00:00.000Z,Colorado,153
2020-06-08T00:00:00.000Z,Colorado,182
2020-06-09T00:00:00.000Z,Colorado,164
2020-06-10T00:00:00.000Z,Colorado,151
2020-01-23T00:00:00.000Z,Connecticut,0
2020-01-24T00:00:00.000Z,Connecticut,0
2020-01-25T00:00:00.000Z,Connecticut,0
2020-01-26T00:00:00.000Z,Connecticut,0
2020-01-27T00:00:00.000Z,Connecticut,0
2020-01-28T00:00:00.000Z,Connecticut,0
2020-01-29T00:00:00.000Z,Connecticut,0
2020-01-30T00:00:00.000Z,Connecticut,0
2020-01-31T00:00:00.000Z,Connecticut,0
2020-02-01T00:00:00.000Z,Connecticut,0
2020-02-02T00:00:00.000Z,Connecticut,0
2020-02-03T00:00:00.000Z,Connecticut,0
2020-02-04T00:00:00.000Z,Connecticut,0
2020-02-05T00:00:00.000Z,Connecticut,0
2020-02-06T00:00:00.000Z,Connecticut,0
2020-02-07T00:00:00.000Z,Connecticut,0
2020-02-08T00:00:00.000Z,Connecticut,0
2020-02-09T00:00:00.000Z,Connecticut,0
2020-02-10T00:00:00.000Z,Connecticut,0
2020-02-11T00:00:00.000Z,Connecticut,0
2020-02-12T00:00:00.000Z,Connecticut,0
2020-02-13T00:00:00.000Z,Connecticut,0
2020-02-14T00:00:00.000Z,Connecticut,0
2020-02-15T00:00:00.000Z,Connecticut,0
2020-02-16T00:00:00.000Z,Connecticut,0
2020-02-17T00:00:00.000Z,Connecticut,0
2020-02-18T00:00:00.000Z,Connecticut,0
2020-02-19T00:00:00.000Z,Connecticut,0
2020-02-20T00:00:00.000Z,Connecticut,0
2020-02-21T00:00:00.000Z,Connecticut,0
2020-02-22T00:00:00.000Z,Connecticut,0
2020-02-23T00:00:00.000Z,Connecticut,0
2020-02-24T00:00:00.000Z,Connecticut,0
2020-02-25T00:00:00.000Z,Connecticut,0
2020-02-26T00:00:00.000Z,Connecticut,0
2020-02-27T00:00:00.000Z,Connecticut,0
2020-02-28T00:00:00.000Z,Connecticut,0
2020-02-29T00:00:00.000Z,Connecticut,0
2020-03-01T00:00:00.000Z,Connecticut,0
2020-03-02T00:00:00.000Z,Connecticut,0
2020-03-03T00:00:00.000Z,Connecticut,0
2020-03-04T00:00:00.000Z,Connecticut,0
2020-03-05T00:00:00.000Z,Connecticut,0
2020-03-06T00:00:00.000Z,Connecticut,0
2020-03-07T00:00:00.000Z,Connecticut,0
2020-03-08T00:00:00.000Z,Connecticut,0
2020-03-09T00:00:00.000Z,Connecticut,0
2020-03-10T00:00:00.000Z,Connecticut,2
2020-03-11T00:00:00.000Z,Connecticut,1
2020-03-12T00:00:00.000Z,Connecticut,2
2020-03-13T00:00:00.000Z,Connecticut,6
2020-03-14T00:00:00.000Z,Connecticut,11
2020-03-15T00:00:00.000Z,Connecticut,2
2020-03-16T00:00:00.000Z,Connecticut,6
2020-03-17T00:00:00.000Z,Connecticut,38
2020-03-18T00:00:00.000Z,Connecticut,0
2020-03-19T00:00:00.000Z,Connecticut,91
2020-03-20T00:00:00.000Z,Connecticut,35
2020-03-21T00:00:00.000Z,Connecticut,0
2020-03-22T00:00:00.000Z,Connecticut,133
2020-03-23T00:00:00.000Z,Connecticut,88
2020-03-24T00:00:00.000Z,Connecticut,203
2020-03-25T00:00:00.000Z,Connecticut,257
2020-03-26T00:00:00.000Z,Connecticut,137
2020-03-27T00:00:00.000Z,Connecticut,279
2020-03-28T00:00:00.000Z,Connecticut,233
2020-03-29T00:00:00.000Z,Connecticut,469
2020-03-30T00:00:00.000Z,Connecticut,578
2020-03-31T00:00:00.000Z,Connecticut,557
2020-04-01T00:00:00.000Z,Connecticut,429
2020-04-02T00:00:00.000Z,Connecticut,267
2020-04-03T00:00:00.000Z,Connecticut,1090
2020-04-04T00:00:00.000Z,Connecticut,362
2020-04-05T00:00:00.000Z,Connecticut,399
2020-04-06T00:00:00.000Z,Connecticut,1231
2020-04-07T00:00:00.000Z,Connecticut,875
2020-04-08T00:00:00.000Z,Connecticut,0
2020-04-09T00:00:00.000Z,Connecticut,2003
2020-04-10T00:00:00.000Z,Connecticut,754
2020-04-11T00:00:00.000Z,Connecticut,972
2020-04-12T00:00:00.000Z,Connecticut,525
2020-04-13T00:00:00.000Z,Connecticut,1346
2020-04-14T00:00:00.000Z,Connecticut,608
2020-04-15T00:00:00.000Z,Connecticut,766
2020-04-16T00:00:00.000Z,Connecticut,1129
2020-04-17T00:00:00.000Z,Connecticut,925
2020-04-18T00:00:00.000Z,Connecticut,741
2020-04-19T00:00:00.000Z,Connecticut,412
2020-04-20T00:00:00.000Z,Connecticut,1853
2020-04-21T00:00:00.000Z,Connecticut,545
2020-04-22T00:00:00.000Z,Connecticut,2109
2020-04-23T00:00:00.000Z,Connecticut,631
2020-04-24T00:00:00.000Z,Connecticut,836
2020-04-25T00:00:00.000Z,Connecticut,647
2020-04-26T00:00:00.000Z,Connecticut,686
2020-04-27T00:00:00.000Z,Connecticut,728
2020-04-28T00:00:00.000Z,Connecticut,315
2020-04-29T00:00:00.000Z,Connecticut,455
2020-04-30T00:00:00.000Z,Connecticut,933
2020-05-01T00:00:00.000Z,Connecticut,1064
2020-05-02T00:00:00.000Z,Connecticut,523
2020-05-03T00:00:00.000Z,Connecticut,0
2020-05-04T00:00:00.000Z,Connecticut,686
2020-05-05T00:00:00.000Z,Connecticut,648
2020-05-06T00:00:00.000Z,Connecticut,374
2020-05-07T00:00:00.000Z,Connecticut,789
2020-05-08T00:00:00.000Z,Connecticut,627
2020-05-09T00:00:00.000Z,Connecticut,573
2020-05-10T00:00:00.000Z,Connecticut,570
2020-05-11T00:00:00.000Z,Connecticut,211
2020-05-12T00:00:00.000Z,Connecticut,568
2020-05-13T00:00:00.000Z,Connecticut,522
2020-05-14T00:00:00.000Z,Connecticut,609
2020-05-15T00:00:00.000Z,Connecticut,621
2020-05-16T00:00:00.000Z,Connecticut,618
2020-05-17T00:00:00.000Z,Connecticut,716
2020-05-18T00:00:00.000Z,Connecticut,697
2020-05-19T00:00:00.000Z,Connecticut,314
2020-05-20T00:00:00.000Z,Connecticut,587
2020-05-21T00:00:00.000Z,Connecticut,191
2020-05-22T00:00:00.000Z,Connecticut,432
2020-05-23T00:00:00.000Z,Connecticut,382
2020-05-24T00:00:00.000Z,Connecticut,446
2020-05-25T00:00:00.000Z,Connecticut,405
2020-05-26T00:00:00.000Z,Connecticut,430
2020-05-27T00:00:00.000Z,Connecticut,-15
2020-05-28T00:00:00.000Z,Connecticut,271
2020-05-29T00:00:00.000Z,Connecticut,203
2020-05-30T00:00:00.000Z,Connecticut,260
2020-05-31T00:00:00.000Z,Connecticut,179
2020-06-01T00:00:00.000Z,Connecticut,539
2020-06-02T00:00:00.000Z,Connecticut,239
2020-06-03T00:00:00.000Z,Connecticut,112
2020-06-04T00:00:00.000Z,Connecticut,148
2020-06-05T00:00:00.000Z,Connecticut,221
2020-06-06T00:00:00.000Z,Connecticut,358
2020-06-07T00:00:00.000Z,Connecticut,150
2020-06-08T00:00:00.000Z,Connecticut,124
2020-06-09T00:00:00.000Z,Connecticut,87
2020-06-10T00:00:00.000Z,Connecticut,168
2020-01-23T00:00:00.000Z,Delaware,0
2020-01-24T00:00:00.000Z,Delaware,0
2020-01-25T00:00:00.000Z,Delaware,0
2020-01-26T00:00:00.000Z,Delaware,0
2020-01-27T00:00:00.000Z,Delaware,0
2020-01-28T00:00:00.000Z,Delaware,0
2020-01-29T00:00:00.000Z,Delaware,0
2020-01-30T00:00:00.000Z,Delaware,0
2020-01-31T00:00:00.000Z,Delaware,0
2020-02-01T00:00:00.000Z,Delaware,0
2020-02-02T00:00:00.000Z,Delaware,0
2020-02-03T00:00:00.000Z,Delaware,0
2020-02-04T00:00:00.000Z,Delaware,0
2020-02-05T00:00:00.000Z,Delaware,0
2020-02-06T00:00:00.000Z,Delaware,0
2020-02-07T00:00:00.000Z,Delaware,0
2020-02-08T00:00:00.000Z,Delaware,0
2020-02-09T00:00:00.000Z,Delaware,0
2020-02-10T00:00:00.000Z,Delaware,0
2020-02-11T00:00:00.000Z,Delaware,0
2020-02-12T00:00:00.000Z,Delaware,0
2020-02-13T00:00:00.000Z,Delaware,0
2020-02-14T00:00:00.000Z,Delaware,0
2020-02-15T00:00:00.000Z,Delaware,0
2020-02-16T00:00:00.000Z,Delaware,0
2020-02-17T00:00:00.000Z,Delaware,0
2020-02-18T00:00:00.000Z,Delaware,0
2020-02-19T00:00:00.000Z,Delaware,0
2020-02-20T00:00:00.000Z,Delaware,0
2020-02-21T00:00:00.000Z,Delaware,0
2020-02-22T00:00:00.000Z,Delaware,0
2020-02-23T00:00:00.000Z,Delaware,0
2020-02-24T00:00:00.000Z,Delaware,0
2020-02-25T00:00:00.000Z,Delaware,0
2020-02-26T00:00:00.000Z,Delaware,0
2020-02-27T00:00:00.000Z,Delaware,0
2020-02-28T00:00:00.000Z,Delaware,0
2020-02-29T00:00:00.000Z,Delaware,0
2020-03-01T00:00:00.000Z,Delaware,0
2020-03-02T00:00:00.000Z,Delaware,0
2020-03-03T00:00:00.000Z,Delaware,0
2020-03-04T00:00:00.000Z,Delaware,0
2020-03-05T00:00:00.000Z,Delaware,0
2020-03-06T00:00:00.000Z,Delaware,0
2020-03-07T00:00:00.000Z,Delaware,0
2020-03-08T00:00:00.000Z,Delaware,0
2020-03-09T00:00:00.000Z,Delaware,0
2020-03-10T00:00:00.000Z,Delaware,0
2020-03-11T00:00:00.000Z,Delaware,1
2020-03-12T00:00:00.000Z,Delaware,0
2020-03-13T00:00:00.000Z,Delaware,3
2020-03-14T00:00:00.000Z,Delaware,2
2020-03-15T00:00:00.000Z,Delaware,1
2020-03-16T00:00:00.000Z,Delaware,1
2020-03-17T00:00:00.000Z,Delaware,8
2020-03-18T00:00:00.000Z,Delaware,3
2020-03-19T00:00:00.000Z,Delaware,11
2020-03-20T00:00:00.000Z,Delaware,8
2020-03-21T00:00:00.000Z,Delaware,7
2020-03-22T00:00:00.000Z,Delaware,11
2020-03-23T00:00:00.000Z,Delaware,12
2020-03-24T00:00:00.000Z,Delaware,36
2020-03-25T00:00:00.000Z,Delaware,15
2020-03-26T00:00:00.000Z,Delaware,11
2020-03-27T00:00:00.000Z,Delaware,33
2020-03-28T00:00:00.000Z,Delaware,51
2020-03-29T00:00:00.000Z,Delaware,18
2020-03-30T00:00:00.000Z,Delaware,32
2020-03-31T00:00:00.000Z,Delaware,55
2020-04-01T00:00:00.000Z,Delaware,49
2020-04-02T00:00:00.000Z,Delaware,25
2020-04-03T00:00:00.000Z,Delaware,57
2020-04-04T00:00:00.000Z,Delaware,143
2020-04-05T00:00:00.000Z,Delaware,80
2020-04-06T00:00:00.000Z,Delaware,110
2020-04-07T00:00:00.000Z,Delaware,145
2020-04-08T00:00:00.000Z,Delaware,188
2020-04-09T00:00:00.000Z,Delaware,93
2020-04-10T00:00:00.000Z,Delaware,117
2020-04-11T00:00:00.000Z,Delaware,153
2020-04-12T00:00:00.000Z,Delaware,146
2020-04-13T00:00:00.000Z,Delaware,133
2020-04-14T00:00:00.000Z,Delaware,168
2020-04-15T00:00:00.000Z,Delaware,88
2020-04-16T00:00:00.000Z,Delaware,56
2020-04-17T00:00:00.000Z,Delaware,247
2020-04-18T00:00:00.000Z,Delaware,221
2020-04-19T00:00:00.000Z,Delaware,0
2020-04-20T00:00:00.000Z,Delaware,207
2020-04-21T00:00:00.000Z,Delaware,186
2020-04-22T00:00:00.000Z,Delaware,269
2020-04-23T00:00:00.000Z,Delaware,108
2020-04-24T00:00:00.000Z,Delaware,134
2020-04-25T00:00:00.000Z,Delaware,134
2020-04-26T00:00:00.000Z,Delaware,458
2020-04-27T00:00:00.000Z,Delaware,128
2020-04-28T00:00:00.000Z,Delaware,413
2020-04-29T00:00:00.000Z,Delaware,80
2020-04-30T00:00:00.000Z,Delaware,79
2020-05-01T00:00:00.000Z,Delaware,184
2020-05-02T00:00:00.000Z,Delaware,120
2020-05-03T00:00:00.000Z,Delaware,170
2020-05-04T00:00:00.000Z,Delaware,80
2020-05-05T00:00:00.000Z,Delaware,83
2020-05-06T00:00:00.000Z,Delaware,407
2020-05-07T00:00:00.000Z,Delaware,161
2020-05-08T00:00:00.000Z,Delaware,172
2020-05-09T00:00:00.000Z,Delaware,166
2020-05-10T00:00:00.000Z,Delaware,0
2020-05-11T00:00:00.000Z,Delaware,288
2020-05-12T00:00:00.000Z,Delaware,176
2020-05-13T00:00:00.000Z,Delaware,211
2020-05-14T00:00:00.000Z,Delaware,271
2020-05-15T00:00:00.000Z,Delaware,150
2020-05-16T00:00:00.000Z,Delaware,174
2020-05-17T00:00:00.000Z,Delaware,123
2020-05-18T00:00:00.000Z,Delaware,199
2020-05-19T00:00:00.000Z,Delaware,168
2020-05-20T00:00:00.000Z,Delaware,157
2020-05-21T00:00:00.000Z,Delaware,192
2020-05-22T00:00:00.000Z,Delaware,143
2020-05-23T00:00:00.000Z,Delaware,0
2020-05-24T00:00:00.000Z,Delaware,280
2020-05-25T00:00:00.000Z,Delaware,156
2020-05-26T00:00:00.000Z,Delaware,101
2020-05-27T00:00:00.000Z,Delaware,30
2020-05-28T00:00:00.000Z,Delaware,75
2020-05-29T00:00:00.000Z,Delaware,65
2020-05-30T00:00:00.000Z,Delaware,186
2020-05-31T00:00:00.000Z,Delaware,76
2020-06-01T00:00:00.000Z,Delaware,107
2020-06-02T00:00:00.000Z,Delaware,80
2020-06-03T00:00:00.000Z,Delaware,27
2020-06-04T00:00:00.000Z,Delaware,34
2020-06-05T00:00:00.000Z,Delaware,27
2020-06-06T00:00:00.000Z,Delaware,72
2020-06-07T00:00:00.000Z,Delaware,97
2020-06-08T00:00:00.000Z,Delaware,30
2020-06-09T00:00:00.000Z,Delaware,48
2020-06-10T00:00:00.000Z,Delaware,36
2020-01-23T00:00:00.000Z,District of Columbia,0
2020-01-24T00:00:00.000Z,District of Columbia,0
2020-01-25T00:00:00.000Z,District of Columbia,0
2020-01-26T00:00:00.000Z,District of Columbia,0
2020-01-27T00:00:00.000Z,District of Columbia,0
2020-01-28T00:00:00.000Z,District of Columbia,0
2020-01-29T00:00:00.000Z,District of Columbia,0
2020-01-30T00:00:00.000Z,District of Columbia,0
2020-01-31T00:00:00.000Z,District of Columbia,0
2020-02-01T00:00:00.000Z,District of Columbia,0
2020-02-02T00:00:00.000Z,District of Columbia,0
2020-02-03T00:00:00.000Z,District of Columbia,0
2020-02-04T00:00:00.000Z,District of Columbia,0
2020-02-05T00:00:00.000Z,District of Columbia,0
2020-02-06T00:00:00.000Z,District of Columbia,0
2020-02-07T00:00:00.000Z,District of Columbia,0
2020-02-08T00:00:00.000Z,District of Columbia,0
2020-02-09T00:00:00.000Z,District of Columbia,0
2020-02-10T00:00:00.000Z,District of Columbia,0
2020-02-11T00:00:00.000Z,District of Columbia,0
2020-02-12T00:00:00.000Z,District of Columbia,0
2020-02-13T00:00:00.000Z,District of Columbia,0
2020-02-14T00:00:00.000Z,District of Columbia,0
2020-02-15T00:00:00.000Z,District of Columbia,0
2020-02-16T00:00:00.000Z,District of Columbia,0
2020-02-17T00:00:00.000Z,District of Columbia,0
2020-02-18T00:00:00.000Z,District of Columbia,0
2020-02-19T00:00:00.000Z,District of Columbia,0
2020-02-20T00:00:00.000Z,District of Columbia,0
2020-02-21T00:00:00.000Z,District of Columbia,0
2020-02-22T00:00:00.000Z,District of Columbia,0
2020-02-23T00:00:00.000Z,District of Columbia,0
2020-02-24T00:00:00.000Z,District of Columbia,0
2020-02-25T00:00:00.000Z,District of Columbia,0
2020-02-26T00:00:00.000Z,District of Columbia,0
2020-02-27T00:00:00.000Z,District of Columbia,0
2020-02-28T00:00:00.000Z,District of Columbia,0
2020-02-29T00:00:00.000Z,District of Columbia,0
2020-03-01T00:00:00.000Z,District of Columbia,0
2020-03-02T00:00:00.000Z,District of Columbia,0
2020-03-03T00:00:00.000Z,District of Columbia,0
2020-03-04T00:00:00.000Z,District of Columbia,0
2020-03-05T00:00:00.000Z,District of Columbia,0
